Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,35216,-,-,-,28.65,77.65,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed,GHI,Wind Direction
2003,4,18,18,30,2,0,1,9790,34,0.2,2,34.2
2003,4,18,19,30,0,0,0,9790,33,0.2,0,0
2003,4,18,20,30,0,0,0,9800,32,0.2,0,1.5
2003,4,18,21,30,0,0,-1,9800,32,0.2,0,2.9000000000000004
2003,4,18,22,30,0,0,-1,9790,31,0.2,0,4.4
2003,4,18,23,30,0,0,-2,9790,30,0.2,0,5.5
2003,4,19,0,30,0,0,-3,9780,29,0.2,0,6.4
2003,4,19,1,30,0,0,-4,9770,29,0.2,0,7.1000000000000005
2003,4,19,2,30,0,0,-4,9770,28,0.2,0,8.4
2003,4,19,3,30,0,0,-5,9770,27,0.2,0,10.3
2003,4,19,4,30,0,0,-5,9770,27,0.2,0,12.3
2003,4,19,5,30,0,0,-5,9780,26,0.2,0,14.100000000000001
2003,4,19,6,30,34,0,-5,9790,29,0.2,34,15.3
2003,4,19,7,30,119,1,-6,9800,32,0.2,120,16.1
2003,4,19,8,30,254,62,-7,9800,37,0.30000000000000004,289,16.3
2003,4,19,9,30,327,450,-5,9800,40,0.30000000000000004,656,16.8
2003,4,19,10,30,296,625,-3,9790,42,0.2,833,17.900000000000002
2003,4,19,11,30,331,618,0,9780,43,0.2,909,19.5
2003,4,19,12,30,351,602,1,9770,44,0.2,925,21.6
2003,4,19,13,30,346,573,3,9760,43,0.2,869,23.700000000000003
2003,4,19,14,30,344,496,4,9750,42,0.30000000000000004,749,24.8
2003,4,19,15,30,113,0,3,9740,41,0.30000000000000004,113,25.700000000000003
2003,4,19,16,30,100,0,2,9740,39,0.4,100,26.400000000000002
2003,4,19,17,30,122,77,0,9750,37,0.4,144,27.200000000000003
2003,4,19,18,30,3,0,-1,9760,34,0.4,3,28.1
2003,4,19,19,30,0,0,-2,9770,32,0.4,0,28.700000000000003
2003,4,19,20,30,0,0,-3,9770,31,0.4,0,29.400000000000002
2003,4,19,21,30,0,0,-3,9780,30,0.30000000000000004,0,30.1
2003,4,19,22,30,0,0,-3,9770,28,0.30000000000000004,0,30.900000000000002
2003,4,19,23,30,0,0,-3,9770,28,0.30000000000000004,0,31.6
2003,4,20,0,30,0,0,-3,9770,27,0.30000000000000004,0,32.300000000000004
2003,4,20,1,30,0,0,-3,9760,26,0.2,0,33
2003,4,20,2,30,0,0,-4,9760,25,0.2,0,33.800000000000004
2003,4,20,3,30,0,0,-4,9770,25,0.1,0,34.800000000000004
2003,4,20,4,30,0,0,-5,9780,24,0.1,0,35.800000000000004
2003,4,20,5,30,0,0,-5,9790,24,0.1,0,0.8
2003,4,20,6,30,51,15,-6,9800,27,0.1,54,2
2003,4,20,7,30,170,192,-6,9810,31,0.1,239,3.6
2003,4,20,8,30,244,387,-3,9820,35,0.1,462,0.8
2003,4,20,9,30,270,539,-1,9830,37,0.1,665,35.4
2003,4,20,10,30,301,609,-1,9820,39,0,825,34.1
2003,4,20,11,30,341,603,-2,9820,40,0,906,31.400000000000002
2003,4,20,12,30,338,623,-2,9810,40,0,933,29.6
2003,4,20,13,30,313,633,-2,9800,40,0.1,892,29.400000000000002
2003,4,20,14,30,302,573,-3,9790,39,0.1,771,29.5
2003,4,20,15,30,246,527,-3,9790,38,0.2,601,29.6
2003,4,20,16,30,202,409,-3,9790,36,0.2,402,29.900000000000002
2003,4,20,17,30,127,142,-4,9790,34,0.2,167,30.400000000000002
2003,4,20,18,30,4,0,-4,9800,31,0.2,4,31.3
2003,4,20,19,30,0,0,-5,9800,30,0.2,0,32.2
2003,4,20,20,30,0,0,-5,9810,29,0.2,0,33.4
2003,4,20,21,30,0,0,-5,9810,28,0.2,0,34.800000000000004
2003,4,20,22,30,0,0,-6,9810,27,0.1,0,0
2003,4,20,23,30,0,0,-6,9810,26,0.1,0,1
2003,4,21,0,30,0,0,-7,9800,26,0.2,0,1.8
2003,4,21,1,30,0,0,-8,9800,25,0.2,0,2.2
2003,4,21,2,30,0,0,-9,9800,24,0.2,0,1.9000000000000001
2003,4,21,3,30,0,0,-10,9810,24,0.2,0,1.1
2003,4,21,4,30,0,0,-10,9810,23,0.2,0,0.4
2003,4,21,5,30,0,0,-11,9820,23,0.1,0,35.6
2003,4,21,6,30,54,18,-11,9830,26,0.1,57,34.5
2003,4,21,7,30,171,213,-12,9840,30,0.1,249,33.300000000000004
2003,4,21,8,30,226,453,-11,9850,35,0.2,482,33.5
2003,4,21,9,30,266,570,-6,9850,38,0.2,686,33
2003,4,21,10,30,283,645,-4,9850,39,0.2,840,32.4
2003,4,21,11,30,298,676,-4,9840,41,0.2,932,31.8
2003,4,21,12,30,302,682,-3,9830,41,0.2,954,31.3
2003,4,21,13,30,276,696,-3,9820,41,0.2,913,30.8
2003,4,21,14,30,284,612,-3,9810,40,0.2,786,30.6
2003,4,21,15,30,249,545,-3,9810,39,0.2,616,30.900000000000002
2003,4,21,16,30,202,413,-3,9810,37,0.2,404,31.200000000000003
2003,4,21,17,30,129,162,-3,9810,35,0.2,174,31.6
2003,4,21,18,30,6,0,-3,9820,32,0.2,6,31.900000000000002
2003,4,21,19,30,0,0,-3,9820,31,0.30000000000000004,0,32.300000000000004
2003,4,21,20,30,0,0,-3,9830,30,0.30000000000000004,0,32.6
2003,4,21,21,30,0,0,-4,9830,29,0.30000000000000004,0,32.7
2003,4,21,22,30,0,0,-4,9820,28,0.30000000000000004,0,32.800000000000004
2003,4,21,23,30,0,0,-4,9820,27,0.4,0,32.800000000000004
2003,4,22,0,30,0,0,-4,9820,26,0.4,0,32.7
2003,4,22,1,30,0,0,-4,9820,25,0.4,0,32.7
2003,4,22,2,30,0,0,-4,9820,24,0.4,0,32.7
2003,4,22,3,30,0,0,-4,9820,23,0.30000000000000004,0,32.7
2003,4,22,4,30,0,0,-3,9820,23,0.30000000000000004,0,32.4
2003,4,22,5,30,0,0,-3,9830,22,0.30000000000000004,0,31.8
2003,4,22,6,30,59,30,-3,9840,25,0.2,64,31.200000000000003
2003,4,22,7,30,169,297,-3,9850,29,0.2,278,30.5
2003,4,22,8,30,214,503,-4,9860,35,0.2,500,31.200000000000003
2003,4,22,9,30,253,605,-4,9860,38,0.30000000000000004,700,31.5
2003,4,22,10,30,266,680,-5,9850,40,0.2,855,31
2003,4,22,11,30,287,694,-5,9840,41,0.2,940,30.3
2003,4,22,12,30,290,701,-6,9830,42,0.2,962,29.8
2003,4,22,13,30,288,677,-6,9820,42,0.2,909,29.3
2003,4,22,14,30,263,647,-7,9810,42,0.2,794,29.400000000000002
2003,4,22,15,30,242,565,-7,9800,41,0.2,624,29.8
2003,4,22,16,30,195,444,-7,9800,39,0.2,413,30.200000000000003
2003,4,22,17,30,129,165,-7,9800,36,0.2,176,30.700000000000003
2003,4,22,18,30,4,0,-7,9810,33,0.2,4,30.8
2003,4,22,19,30,0,0,-7,9810,31,0.2,0,30.8
2003,4,22,20,30,0,0,-7,9820,31,0.30000000000000004,0,30.5
2003,4,22,21,30,0,0,-6,9820,30,0.30000000000000004,0,30.3
2003,4,22,22,30,0,0,-6,9820,29,0.30000000000000004,0,30.200000000000003
2003,4,22,23,30,0,0,-5,9820,28,0.30000000000000004,0,30.3
2003,4,23,0,30,0,0,-4,9810,27,0.30000000000000004,0,30.5
2003,4,23,1,30,0,0,-4,9810,26,0.30000000000000004,0,30.8
2003,4,23,2,30,0,0,-3,9800,25,0.30000000000000004,0,31.1
2003,4,23,3,30,0,0,-3,9810,24,0.30000000000000004,0,31.3
2003,4,23,4,30,0,0,-3,9810,24,0.30000000000000004,0,31.400000000000002
2003,4,23,5,30,0,0,-3,9820,23,0.30000000000000004,0,31.400000000000002
2003,4,23,6,30,59,25,-3,9830,26,0.30000000000000004,63,31.400000000000002
2003,4,23,7,30,170,302,-3,9830,30,0.2,282,31.400000000000002
2003,4,23,8,30,214,504,-2,9840,35,0.30000000000000004,502,31.700000000000003
2003,4,23,9,30,253,606,-2,9840,39,0.30000000000000004,702,31.8
2003,4,23,10,30,267,680,-1,9830,42,0.30000000000000004,857,31.400000000000002
2003,4,23,11,30,297,678,0,9830,43,0.30000000000000004,936,30.700000000000003
2003,4,23,12,30,290,702,0,9820,44,0.30000000000000004,964,30
2003,4,23,13,30,299,658,0,9810,44,0.30000000000000004,904,29.3
2003,4,23,14,30,273,629,0,9800,44,0.30000000000000004,790,29.400000000000002
2003,4,23,15,30,242,566,0,9800,42,0.30000000000000004,625,29.900000000000002
2003,4,23,16,30,196,445,0,9800,41,0.30000000000000004,415,30.3
2003,4,23,17,30,130,185,0,9800,38,0.30000000000000004,183,30.8
2003,4,23,18,30,6,0,0,9800,35,0.2,6,31.3
2003,4,23,19,30,0,0,0,9800,34,0.2,0,31.700000000000003
2003,4,23,20,30,0,0,0,9810,33,0.2,0,31.700000000000003
2003,4,23,21,30,0,0,-1,9810,32,0.2,0,31.3
2003,4,23,22,30,0,0,-1,9810,31,0.2,0,30.900000000000002
2003,4,23,23,30,0,0,-1,9800,30,0.2,0,30.5
2003,4,24,0,30,0,0,-1,9800,29,0.2,0,30.400000000000002
2003,4,24,1,30,0,0,-1,9800,29,0.2,0,30.5
2003,4,24,2,30,0,0,-2,9790,28,0.2,0,30.700000000000003
2003,4,24,3,30,0,0,-2,9800,27,0.2,0,30.8
2003,4,24,4,30,0,0,-2,9800,26,0.2,0,31.1
2003,4,24,5,30,0,0,-2,9810,26,0.2,0,31.3
2003,4,24,6,30,61,29,-2,9820,29,0.1,66,31.400000000000002
2003,4,24,7,30,174,259,-3,9830,33,0.1,271,31
2003,4,24,8,30,221,482,-4,9830,38,0.1,498,30.400000000000002
2003,4,24,9,30,259,593,-4,9830,42,0.1,700,29.3
2003,4,24,10,30,266,681,-3,9830,44,0.1,858,28.400000000000002
2003,4,24,11,30,310,666,-3,9820,45,0.1,939,28
2003,4,24,12,30,381,526,-2,9800,46,0.2,887,28
2003,4,24,13,30,445,212,-1,9790,46,0.2,640,28.200000000000003
2003,4,24,14,30,377,366,-1,9790,45,0.2,679,28.5
2003,4,24,15,30,266,523,-1,9780,44,0.2,621,28.8
2003,4,24,16,30,193,438,-1,9780,42,0.2,410,29.1
2003,4,24,17,30,128,247,-1,9780,39,0.2,198,29.6
2003,4,24,18,30,3,0,-1,9790,36,0.1,3,30.3
2003,4,24,19,30,0,0,-2,9790,35,0.1,0,31
2003,4,24,20,30,0,0,-2,9800,34,0.1,0,31.3
2003,4,24,21,30,0,0,-2,9800,33,0.1,0,31.3
2003,4,24,22,30,0,0,-2,9790,32,0,0,31
2003,4,24,23,30,0,0,-3,9790,31,0,0,30.200000000000003
2003,4,25,0,30,0,0,-3,9780,31,0,0,28.8
2003,4,25,1,30,0,0,-3,9780,30,0,0,25.8
2003,4,25,2,30,0,0,-3,9780,29,0,0,21.3
2003,4,25,3,30,0,0,-4,9780,28,0,0,21.5
2003,4,25,4,30,0,0,-4,9790,27,0,0,22.200000000000003
2003,4,25,5,30,0,0,-5,9800,27,0,0,22.900000000000002
2003,4,25,6,30,64,32,-5,9810,30,0,69,23
2003,4,25,7,30,175,264,-7,9820,34,0,274,21.8
2003,4,25,8,30,248,451,-8,9820,40,0,508,20.6
2003,4,25,9,30,354,346,-10,9820,43,0,612,18.900000000000002
2003,4,25,10,30,306,630,-11,9810,45,0,855,16.7
2003,4,25,11,30,296,681,-10,9800,47,0.1,940,16.2
2003,4,25,12,30,289,704,-10,9790,47,0.1,967,16.5
2003,4,25,13,30,278,701,-10,9780,47,0.1,924,17
2003,4,25,14,30,259,661,-11,9770,46,0.1,804,17.6
2003,4,25,15,30,242,569,-12,9760,45,0.1,629,18.3
2003,4,25,16,30,196,447,-13,9770,42,0.1,418,18.8
2003,4,25,17,30,132,175,-12,9770,39,0.1,182,18.5
2003,4,25,18,30,8,0,-12,9770,36,0.1,8,16.8
2003,4,25,19,30,0,0,-13,9780,35,0.1,0,14.600000000000001
2003,4,25,20,30,0,0,-14,9780,33,0.1,0,13.5
2003,4,25,21,30,0,0,-15,9780,32,0.1,0,13.100000000000001
2003,4,25,22,30,0,0,-16,9780,31,0.1,0,13.200000000000001
2003,4,25,23,30,0,0,-17,9770,30,0.1,0,13.3
2003,4,26,0,30,0,0,-17,9770,29,0.1,0,13.3
2003,4,26,1,30,0,0,-17,9760,28,0.1,0,13
2003,4,26,2,30,0,0,-17,9760,27,0.1,0,13.5
2003,4,26,3,30,0,0,-16,9760,26,0.1,0,14
2003,4,26,4,30,0,0,-15,9770,26,0.1,0,14.100000000000001
2003,4,26,5,30,0,0,-14,9780,26,0.1,0,14
2003,4,26,6,30,66,36,-13,9780,29,0.1,72,13.700000000000001
2003,4,26,7,30,175,285,-13,9790,33,0.1,283,13.700000000000001
2003,4,26,8,30,232,482,-11,9800,38,0.1,511,14.600000000000001
2003,4,26,9,30,254,609,-7,9800,42,0,709,17
2003,4,26,10,30,268,681,-6,9790,44,0,863,18.3
2003,4,26,11,30,280,710,-4,9780,46,0,953,19.700000000000003
2003,4,26,12,30,288,706,-3,9770,47,0.1,969,21.200000000000003
2003,4,26,13,30,278,701,-1,9760,46,0.1,925,22.8
2003,4,26,14,30,259,661,0,9750,46,0.1,805,23.3
2003,4,26,15,30,242,570,1,9750,44,0.1,630,23.700000000000003
2003,4,26,16,30,196,448,2,9750,42,0.2,419,24.400000000000002
2003,4,26,17,30,132,178,2,9750,39,0.2,184,25.400000000000002
2003,4,26,18,30,13,0,3,9750,36,0.2,13,26.8
2003,4,26,19,30,0,0,3,9760,35,0.2,0,27.900000000000002
2003,4,26,20,30,0,0,3,9760,34,0.2,0,29.200000000000003
2003,4,26,21,30,0,0,3,9770,33,0.2,0,30.5
2003,4,26,22,30,0,0,3,9760,32,0.2,0,31.6
2003,4,26,23,30,0,0,3,9760,32,0.2,0,32.7
2003,4,27,0,30,0,0,3,9750,31,0.2,0,33.7
2003,4,27,1,30,0,0,3,9750,30,0.2,0,34.7
2003,4,27,2,30,0,0,2,9750,29,0.2,0,34.800000000000004
2003,4,27,3,30,0,0,2,9750,29,0.2,0,34.2
2003,4,27,4,30,0,0,2,9770,28,0.2,0,33.300000000000004
2003,4,27,5,30,0,0,1,9780,28,0.2,0,32.6
2003,4,27,6,30,54,10,1,9780,30,0.2,56,32.5
2003,4,27,7,30,180,210,1,9790,34,0.2,260,32.4
2003,4,27,8,30,254,380,2,9800,39,0.2,475,31.900000000000002
2003,4,27,9,30,306,468,3,9800,42,0.1,657,31.3
2003,4,27,10,30,431,296,3,9790,44,0.1,690,30.5
2003,4,27,11,30,378,510,3,9780,45,0.1,862,29.700000000000003
2003,4,27,12,30,494,263,3,9780,45,0.2,748,29.3
2003,4,27,13,30,242,11,3,9770,44,0.2,253,29.200000000000003
2003,4,27,14,30,137,0,3,9770,43,0.2,137,29.1
2003,4,27,15,30,309,64,3,9760,42,0.30000000000000004,353,29.200000000000003
2003,4,27,16,30,162,3,3,9770,40,0.30000000000000004,164,29.5
2003,4,27,17,30,35,0,3,9770,38,0.30000000000000004,35,30.200000000000003
2003,4,27,18,30,4,0,2,9780,35,0.30000000000000004,4,31.200000000000003
2003,4,27,19,30,0,0,1,9790,34,0.30000000000000004,0,32.4
2003,4,27,20,30,0,0,0,9800,33,0.30000000000000004,0,33.300000000000004
2003,4,27,21,30,0,0,0,9810,32,0.30000000000000004,0,34.2
2003,4,27,22,30,0,0,0,9810,31,0.30000000000000004,0,35.1
2003,4,27,23,30,0,0,-1,9810,30,0.30000000000000004,0,0.1
2003,4,28,0,30,0,0,-1,9800,29,0.2,0,1.2000000000000002
2003,4,28,1,30,0,0,-2,9800,29,0.2,0,2.3000000000000003
2003,4,28,2,30,0,0,-2,9800,28,0.2,0,2.4000000000000004
2003,4,28,3,30,0,0,-2,9800,27,0.2,0,1.3
2003,4,28,4,30,0,0,-2,9810,27,0.2,0,0.4
2003,4,28,5,30,0,0,-1,9820,27,0.2,0,0.4
2003,4,28,6,30,63,18,0,9820,29,0.2,66,1
2003,4,28,7,30,178,278,0,9820,32,0.1,285,1.4000000000000001
2003,4,28,8,30,284,236,0,9830,37,0.1,422,2.9000000000000004
2003,4,28,9,30,242,611,1,9830,40,0,702,2.9000000000000004
2003,4,28,10,30,373,467,1,9830,41,0,783,31.3
2003,4,28,11,30,416,292,2,9820,42,0,694,30
2003,4,28,12,30,369,52,2,9810,43,0.1,420,30.5
2003,4,28,13,30,431,365,3,9800,43,0.1,769,31.400000000000002
2003,4,28,14,30,321,518,3,9790,42,0.2,751,31.700000000000003
2003,4,28,15,30,249,535,4,9790,40,0.2,615,32.1
2003,4,28,16,30,190,451,4,9790,38,0.30000000000000004,416,32.7
2003,4,28,17,30,135,185,4,9790,36,0.30000000000000004,189,33.4
2003,4,28,18,30,11,0,3,9800,34,0.30000000000000004,11,34.5
2003,4,28,19,30,0,0,3,9810,33,0.30000000000000004,0,35.2
2003,4,28,20,30,0,0,2,9810,32,0.2,0,35.7
2003,4,28,21,30,0,0,2,9810,31,0.2,0,0
2003,4,28,22,30,0,0,1,9810,30,0.2,0,0.4
2003,4,28,23,30,0,0,1,9810,29,0.2,0,1
2003,4,29,0,30,0,0,1,9810,28,0.1,0,1.7000000000000002
2003,4,29,1,30,0,0,0,9800,28,0.1,0,2.3000000000000003
2003,4,29,2,30,0,0,1,9800,27,0.1,0,2.9000000000000004
2003,4,29,3,30,0,0,1,9810,26,0.1,0,3.5
2003,4,29,4,30,0,0,1,9820,26,0.1,0,4.4
2003,4,29,5,30,0,0,1,9830,26,0.1,0,6.1000000000000005
2003,4,29,6,30,56,28,1,9840,29,0.1,61,7.9
2003,4,29,7,30,185,278,1,9850,33,0.1,293,10.100000000000001
2003,4,29,8,30,210,514,2,9860,37,0.2,511,11.4
2003,4,29,9,30,243,611,2,9860,40,0.2,703,11.9
2003,4,29,10,30,262,668,3,9850,41,0.1,849,12.4
2003,4,29,11,30,273,696,3,9840,43,0.1,936,12.9
2003,4,29,12,30,275,702,4,9830,43,0.1,954,13.4
2003,4,29,13,30,269,685,4,9820,43,0,904,14
2003,4,29,14,30,254,644,4,9810,42,0,789,13.600000000000001
2003,4,29,15,30,229,571,4,9810,41,0,621,11.3
2003,4,29,16,30,190,450,4,9810,39,0,416,8.9
2003,4,29,17,30,135,189,4,9810,37,0,191,7.4
2003,4,29,18,30,12,0,4,9820,35,0.1,12,6.7
2003,4,29,19,30,0,0,5,9820,34,0.1,0,7.1000000000000005
2003,4,29,20,30,0,0,5,9830,33,0.2,0,7.7
2003,4,29,21,30,0,0,5,9830,32,0.2,0,8.4
2003,4,29,22,30,0,0,5,9830,31,0.2,0,9.200000000000001
2003,4,29,23,30,0,0,5,9830,30,0.2,0,10.200000000000001
2003,4,30,0,30,0,0,6,9820,30,0.2,0,11.3
2003,4,30,1,30,0,0,6,9820,29,0.30000000000000004,0,12.200000000000001
2003,4,30,2,30,0,0,6,9820,28,0.30000000000000004,0,13
2003,4,30,3,30,0,0,6,9820,27,0.30000000000000004,0,13.700000000000001
2003,4,30,4,30,0,0,6,9830,27,0.30000000000000004,0,14.5
2003,4,30,5,30,0,0,7,9840,27,0.30000000000000004,0,15.4
2003,4,30,6,30,71,42,9,9850,29,0.30000000000000004,79,16
2003,4,30,7,30,159,351,10,9860,32,0.30000000000000004,295,16.5
2003,4,30,8,30,210,511,10,9860,36,0.30000000000000004,510,16.400000000000002
2003,4,30,9,30,241,606,10,9860,39,0.2,700,16.1
2003,4,30,10,30,261,662,9,9850,41,0.2,845,16
2003,4,30,11,30,272,691,9,9840,43,0.1,930,16
2003,4,30,12,30,274,697,9,9830,44,0.1,950,16.2
2003,4,30,13,30,268,682,8,9820,44,0.1,901,16.5
2003,4,30,14,30,254,642,8,9810,43,0.1,787,17.1
2003,4,30,15,30,229,570,8,9800,42,0,621,18.2
2003,4,30,16,30,190,451,8,9800,40,0,417,19.400000000000002
2003,4,30,17,30,136,210,8,9800,38,0,198,19.400000000000002
2003,4,30,18,30,13,0,8,9810,35,0,13,13.8
2003,4,30,19,30,0,0,7,9810,34,0,0,10.600000000000001
2003,4,30,20,30,0,0,7,9820,33,0.1,0,10.5
2003,4,30,21,30,0,0,7,9820,33,0.2,0,11.200000000000001
2003,4,30,22,30,0,0,6,9810,32,0.2,0,12
2003,4,30,23,30,0,0,6,9800,31,0.30000000000000004,0,12.700000000000001
2010,5,1,0,30,0,0,6,9790,30,0.30000000000000004,0,13.4
2010,5,1,1,30,0,0,6,9790,29,0.30000000000000004,0,14
2010,5,1,2,30,0,0,6,9780,28,0.30000000000000004,0,14.700000000000001
2010,5,1,3,30,0,0,8,9790,27,0.30000000000000004,0,15.3
2010,5,1,4,30,0,0,9,9790,26,0.2,0,15.5
2010,5,1,5,30,0,0,6,9820,31,0.2,0,3
2010,5,1,6,30,66,12,6,9830,33,0.2,69,4.1000000000000005
2010,5,1,7,30,191,118,5,9840,38,0.2,238,5.800000000000001
2010,5,1,8,30,262,345,5,9850,41,0.2,466,7.5
2010,5,1,9,30,369,291,5,9840,43,0.2,590,9.1
2010,5,1,10,30,351,485,6,9840,45,0.2,779,10.600000000000001
2010,5,1,11,30,350,543,7,9830,46,0.2,869,11.9
2010,5,1,12,30,365,504,8,9820,47,0.1,855,13.100000000000001
2010,5,1,13,30,372,432,8,9800,47,0.1,774,14.4
2010,5,1,14,30,352,419,9,9790,45,0.1,701,15.9
2010,5,1,15,30,333,309,11,9790,43,0,546,17.400000000000002
2010,5,1,16,30,224,60,13,9780,40,0,255,20.200000000000003
2010,5,1,17,30,70,0,15,9790,38,0,70,27.400000000000002
2010,5,1,18,30,3,0,16,9800,37,0.1,3,31.1
2010,5,1,19,30,0,0,18,9810,36,0.1,0,32.4
2010,5,1,20,30,0,0,19,9820,33,0.2,0,33.300000000000004
2010,5,1,21,30,0,0,21,9820,31,0.2,0,33.9
2010,5,1,22,30,0,0,21,9820,30,0.2,0,34.6
2010,5,1,23,30,0,0,20,9820,29,0.30000000000000004,0,35.800000000000004
2010,5,2,0,30,0,0,19,9820,28,0.30000000000000004,0,1.1
2010,5,2,1,30,0,0,18,9820,28,0.4,0,2.5
2010,5,2,2,30,0,0,16,9820,27,0.4,0,4
2010,5,2,3,30,0,0,15,9820,27,0.4,0,5.5
2010,5,2,4,30,0,0,14,9820,27,0.30000000000000004,0,6.9
2010,5,2,5,30,0,0,14,9830,27,0.30000000000000004,0,8.3
2010,5,2,6,30,53,0,14,9840,29,0.2,53,9.700000000000001
2010,5,2,7,30,186,123,14,9840,31,0.2,235,10.200000000000001
2010,5,2,8,30,273,327,11,9850,34,0.1,467,8.4
2010,5,2,9,30,315,436,11,9850,37,0.1,647,5.9
2010,5,2,10,30,330,517,10,9840,39,0.1,787,4.2
2010,5,2,11,30,401,490,10,9830,40,0.1,870,3.1
2010,5,2,12,30,390,78,10,9810,41,0.1,466,2.7
2010,5,2,13,30,450,309,10,9800,41,0.1,738,3.1
2010,5,2,14,30,397,130,10,9790,40,0.1,506,4.3
2010,5,2,15,30,228,15,10,9790,38,0.1,239,5.800000000000001
2010,5,2,16,30,249,122,10,9790,36,0.2,311,7.6000000000000005
2010,5,2,17,30,137,47,11,9800,34,0.30000000000000004,151,8.8
2010,5,2,18,30,13,0,13,9800,32,0.30000000000000004,13,9.600000000000001
2010,5,2,19,30,0,0,15,9810,31,0.4,0,10.3
2010,5,2,20,30,0,0,15,9810,30,0.4,0,10.8
2010,5,2,21,30,0,0,16,9810,29,0.4,0,11.100000000000001
2010,5,2,22,30,0,0,16,9810,28,0.30000000000000004,0,11.3
2010,5,2,23,30,0,0,16,9800,28,0.30000000000000004,0,11.3
2010,5,3,0,30,0,0,16,9800,27,0.30000000000000004,0,11.100000000000001
2010,5,3,1,30,0,0,17,9790,26,0.30000000000000004,0,10.8
2010,5,3,2,30,0,0,17,9790,26,0.2,0,10.9
2010,5,3,3,30,0,0,17,9790,26,0.2,0,11.200000000000001
2010,5,3,4,30,0,0,18,9800,26,0.2,0,11.700000000000001
2010,5,3,5,30,0,0,18,9800,26,0.2,0,12.3
2010,5,3,6,30,73,20,18,9810,27,0.2,77,12.8
2010,5,3,7,30,197,146,17,9810,31,0.2,255,13.9
2010,5,3,8,30,275,279,15,9810,35,0.2,441,15
2010,5,3,9,30,341,381,15,9810,38,0.2,632,15.600000000000001
2010,5,3,10,30,352,493,14,9810,40,0.1,789,16.2
2010,5,3,11,30,363,551,14,9800,42,0.1,891,16.900000000000002
2010,5,3,12,30,366,559,13,9790,43,0.1,911,18.2
2010,5,3,13,30,358,542,13,9770,43,0,864,21.1
2010,5,3,14,30,341,451,12,9760,43,0,718,25.400000000000002
2010,5,3,15,30,296,395,11,9750,42,0,569,28.200000000000003
2010,5,3,16,30,243,260,10,9750,40,0.1,376,29.700000000000003
2010,5,3,17,30,140,76,11,9750,38,0.1,163,31.3
2010,5,3,18,30,10,0,17,9750,35,0.1,10,33.5
2010,5,3,19,30,0,0,17,9760,34,0,0,35.7
2010,5,3,20,30,0,0,14,9760,34,0,0,2.2
2010,5,3,21,30,0,0,17,9760,33,0,0,7.4
2010,5,3,22,30,0,0,15,9760,32,0,0,12.100000000000001
2010,5,3,23,30,0,0,14,9760,32,0.1,0,14.100000000000001
2010,5,4,0,30,0,0,14,9750,31,0.1,0,15.3
2010,5,4,1,30,0,0,14,9750,30,0.2,0,16
2010,5,4,2,30,0,0,13,9750,29,0.2,0,16.400000000000002
2010,5,4,3,30,0,0,13,9760,28,0.30000000000000004,0,16.6
2010,5,4,4,30,0,0,13,9770,27,0.30000000000000004,0,16.3
2010,5,4,5,30,0,0,14,9770,26,0.30000000000000004,0,15.700000000000001
2010,5,4,6,30,66,9,14,9790,28,0.2,68,14.9
2010,5,4,7,30,198,149,14,9790,31,0.2,258,14.3
2010,5,4,8,30,267,335,14,9790,35,0.2,467,14.3
2010,5,4,9,30,311,452,13,9790,39,0.2,656,14.4
2010,5,4,10,30,346,522,12,9790,41,0.1,809,14.600000000000001
2010,5,4,11,30,367,554,11,9780,43,0.1,898,15.4
2010,5,4,12,30,372,560,10,9770,44,0,918,17.1
2010,5,4,13,30,359,543,10,9760,44,0,866,19.700000000000003
2010,5,4,14,30,331,498,9,9750,44,0,748,22.8
2010,5,4,15,30,296,407,9,9740,43,0.1,578,25.200000000000003
2010,5,4,16,30,245,263,9,9740,41,0.1,379,26.6
2010,5,4,17,30,141,78,11,9740,38,0,165,28
2010,5,4,18,30,11,0,15,9740,36,0,11,29.8
2010,5,4,19,30,0,0,17,9750,34,0,0,32.5
2010,5,4,20,30,0,0,16,9750,34,0,0,13.700000000000001
2010,5,4,21,30,0,0,16,9750,34,0,0,15.100000000000001
2010,5,4,22,30,0,0,12,9750,33,0.1,0,15.700000000000001
2010,5,4,23,30,0,0,12,9750,32,0.2,0,16.1
2010,5,5,0,30,0,0,12,9740,32,0.2,0,16.3
2010,5,5,1,30,0,0,11,9740,31,0.30000000000000004,0,16.400000000000002
2010,5,5,2,30,0,0,11,9740,30,0.30000000000000004,0,16.5
2010,5,5,3,30,0,0,11,9740,29,0.2,0,16.400000000000002
2010,5,5,4,30,0,0,12,9750,28,0.2,0,15.9
2010,5,5,5,30,0,0,12,9760,28,0.2,0,14.700000000000001
2010,5,5,6,30,62,1,10,9770,30,0.2,63,13
2010,5,5,7,30,197,129,10,9770,33,0.2,249,11.8
2010,5,5,8,30,272,310,10,9780,36,0.2,458,11.9
